bookID,title,authors,rating,num_pages,year,
3769,ツバサ-RESERVoir CHRoNiCLE- 3,Harold G. Moore/Joseph L. Galloway,3.85,230,2000,
3770,ツバサ-RESERVoir CHRoNiCLE- 7,Harold G. Moore/Joseph L. Galloway,3.85,230,2000,
3771,ツバサ-RESERVoir CHRoNiCLE- 8,Harper Lee,3.85,230,2000,
3772,Hikaru no Go  Vol. 7: The Young Lions Tournament (Hikaru no Go  #7),Harper Lee,3.85,230,2000,
3773,Hikaru no Go  Vol. 8: The Pro Test Preliminaries: Day Four (Hikaru no Go  #8),Harper Lee/Sissy Spacek,3.85,230,2000,
3774,Hikaru no Go  Vol. 1: Descent of the Go Master (Hikaru no Go  #1),Harpo Marx/Rowland Barber,3.85,230,2000,
3775,Hikaru no Go  Vol. 9: The Pro Test Begins (Hikaru no Go  #9),Harriet Lerner,3.85,230,2000,
3776,Hikaru no Go  Vol. 10: Lifeline (Hikaru no Go  #10),Harriet Lerner,3.85,230,2000,
3777,ヒカルの碁 18、番外編,Harrison Edward Livingstone,3.85,230,2000,
3778,ヒカルの碁 23、あなたに呼びかけている,Harry Crews,3.85,230,2000,
3779,ヒカルの碁 7、若獅子戦,Harry Crews,3.85,230,2000,
3780,ヒカルの碁 15、さよなら,Harry G. Frankfurt,3.85,230,2000,
3781,ヒカルの碁 13、プロ第一戦,Harry G. Frankfurt/Baruch Spinoza,3.85,230,2000,
3782,ヒカルの碁 14、sai vs toya koyo,Harry Graham/Frank J. Moore/D. Streamer,3.85,230,2000,
3783,ヒカルの碁 16、中国棋院,Harry Hamernik,3.85,230,2000,
3784,ヒカルの碁 6、院生試験,Haruki Murakami,3.85,230,2000,
3785,ヒカルの碁 9、本戦開始,Haruki Murakami,3.85,230,2000,
3786,ヒカルの碁 22、打倒高永夏,Haruki Murakami/Alfred Birnbaum,3.85,230,2000,
3787,ヒカルの碁 12、新初段シリーズ,Haruki Murakami/Alfred Birnbaum,3.85,230,2000,
3788,Death Note  Vol. 8: Target (Death Note  #8),Haruki Murakami/Alfred Birnbaum/Jay Rubin,3.85,230,2000,
3789,Death Note  Vol. 1: Boredom (Death Note  #1),Haruki Murakami/Ellen Archer/Patrick Lawlor,3.85,230,2000,
3790,Death Note  Vol. 4: Love (Death Note  #4),Haruki Murakami/Jay Rubin,3.85,230,2000,
3791,Death Note  Vol. 5: Whiteout (Death Note  #5),Haruki Murakami/Jay Rubin,3.85,230,2000,
3792,Death Note  Vol. 3: Hard Run (Death Note  #3),Haruki Murakami/Jay Rubin,3.85,230,2000,
3793,Death Note  Vol. 2: Confluence (Death Note  #2),Haruki Murakami/Jay Rubin,3.85,230,2000,
3794,Death Note  Vol. 6: Give-and-Take (Death Note  #6),Haruki Murakami/Jay Rubin/Philip Gabriel,3.85,230,2000,
3795,Death Note  Vol. 7: Zero (Death Note  #7),Haruki Murakami/Nora Bierich,3.85,231,2000,
3796,Death Note  Vol. 9: Contact (Death Note  #9),Haruki Murakami/Philip Gabriel,3.85,231,2000,
3797,Death Note  Vol. 10: Deletion (Death Note  #10),Haruki Murakami/Philip Gabriel,3.85,231,2000,
3798,The Worm Ouroboros,Haruki Murakami/Philip Gabriel,3.85,231,2000,
3799,Mistress of Mistresses: A Vision of Zimiamvia (The Zimiamvian Trilogy  #1),Haruki Murakami/Philip Gabriel,3.85,231,2000,
3800,The Mezentian Gate,Haruki Murakami/Philip Gabriel,3.85,231,2000,
3801,The Mythical Man-Month: Essays on Software Engineering,Haruki Murakami/Philip Gabriel,3.85,231,2000,
3802,Museum of Terror  Vol. 1: Tomie 1,Haruki Murakami/Philip Gabriel/Jay Rubin,3.85,231,2000,
3803,Museum of Terror  Vol. 2: Tomie 2,Haruki Murakami/Ursula Gräfe,3.85,231,2000,
3804,Museum of Terror  Vol. 3: The Long Hair in the Attic,Haruko Taya Cook/Theodore F. Cook,3.85,231,2000,
3805,Tomie 1  富江,Harvey Mansfield,3.85,231,2000,
3806,Tomie 2  富江 Part 2,Harvey P. Mandel/Sander I. Marcus/Loral Dean,3.85,231,2000,
3807,Hana Yori Dango: Le jeu da la fin du monde 1 (Boys Over Flowers  #1),Harvey Pekar,3.85,231,2000,
3808,Hana Yori Dango 3 (Boys Over Flowers  #3),Harvey Pekar/Anne Elizabeth Moore/Esther Pearl Watson/Lilli Carré/Robert Crumb/Chris Ware/Kim Deitch/Jaime Hernández/Alison Bechdel/Joe Sacco/Lynda Barry/Justin Hall/Joel Priddy/Anders Nilsen/David Lasky/Ben Katchor/Rebecca Dart/Ivan Brunetti/Jonathan   Bennett/John Porcellino/David Heatley/Lloyd Dangle/Hob/Gilbert Shelton/Olivia Schanzer/Alex Robinson/Jessica Abel/Seth Tobocman/Rick Geary/Tom Hart/Kurt Wolfgang/Jesse Reklaw,3.85,231,2000,
3809,Hana Yori Dango 2 (Boys Over Flowers  #2),Harvey Pekar/Dean Haspiel,3.85,231,2000,
3810,Voices (Annals of the Western Shore  #2),Harvey Pekar/Gary Dumm,3.85,231,2000,
3811,Gifts (Annals of the Western Shore  #1),Harvey Pekar/Ty Templeton/Eddie Campbell/Hilary Barta,3.85,232,2000,
3812,Lao Tzu: Tao Te Ching: A Book about the Way and the Power of the Way,Haven Kimmel,3.85,232,2000,
3813,The Wave in the Mind: Talks and Essays on the Writer  the Reader and the Imagination,Haven Kimmel,3.85,232,2000,
3814,The Dispossessed,Haven Kimmel,3.85,232,2000,
3815,Five Complete Novels,Haven Kimmel,3.85,232,2000,
3816,Tehanu (Earthsea Cycle  #4),Haven Kimmel/Robert Andrew Parker,3.85,232,2000,
3817,Changing Planes,Hayao Miyazaki,3.85,232,2000,
3818,The Other Wind (Earthsea Cycle  #6),Hayao Miyazaki,3.85,232,2000,
3819,Tales from Earthsea (Earthsea Cycle  #5),Hayao Miyazaki/David Lewis/Toren Smith/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,3.85,232,2000,
3820,Jane on Her Own (Catwings  #4),Hayao Miyazaki/Diana Wynne Jones,3.85,232,2000,
3821,Tehanu (Earthsea Cycle  #4),Hayao Miyazaki/Diana Wynne Jones,3.85,232,2000,
3822,The Tombs of Atuan (Earthsea Cycle  #2),Hayao Miyazaki/Matt Thorn/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,3.85,232,2000,
3823,Catwings (Catwings #1),Hayao Miyazaki/Matt Thorn/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,3.85,232,2000,
3824,Wonderful Alexander and the Catwings,Hayao Miyazaki/Matt Thorn/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,3.85,232,2000,
3825,The Farthest Shore (Earthsea Cycle  #3),Hayao Miyazaki/Yuji Oniki/Joe Hisaishi,3.85,232,2000,
3826,The Life and Games of Mikhail Tal,Hazel Rowley,3.85,232,2000,
3827,Tal-Botvinnik 1960,Heather Jarman,3.85,232,2000,
3828,Don Quixote,Heather O'Neill,3.85,232,2000,
3829,Cromartie High School  Vol. 06,Heidi Baker/Rolland Baker,3.85,232,2000,
3830,Cromartie High School  Vol. 05,Heidi Betts,3.85,232,2000,
3831,Cromartie High School  Vol. 01,Heidi Boyd,3.85,232,2000,
3832,Cromartie High School  Vol. 02,Heidi Boyd,3.85,232,2000,
3833,Bleach  Volume 16,Heidi Fleiss/Libby Keatinge,3.85,232,2000,
3834,Bleach  Volume 13,Heidi Hayes Jacobs,3.85,232,2000,
3835,Bleach  Volume 10,Heidi Hayes Jacobs,3.85,232,2000,
3836,Bleach  Volume 18,Heidi Hayes Jacobs,3.85,232,2000,
3837,Bleach  Volume 17,Heidi Murkoff/Arlene Eisenberg,3.85,232,2000,
3838,Bleach  Volume 19,Heidi Murkoff/Sharon Mazel/Arlene Eisenberg/Sandee Hathaway/Mark D. Widome,3.85,232,2000,
3839,Bleach  Volume 20,Helen  Cooper,3.85,232,2000,
3840,The Twelve Kingdoms: Sea of Shadow (The Twelve Kingdoms  #1),Helen Ericson,3.85,232,2000,
3841,Twelve Fair Kingdoms,Helen Fielding,3.85,232,2000,
3842,Crest of the Stars 2: A Modest War  (Seikai no Monshou  #2),Helen Fielding,3.85,232,2000,
3843,Crest of the Stars 3: Return to a Strange World  (Seikai no Monshou  #3),Helen Fisher,3.85,233,2000,
3844,Julie and Julia: My Year of Cooking Dangerously,Helen L. Taylor,3.85,233,2000,
3845,Julie and Julia: 365 Days  524 Recipes  1 Tiny Apartment Kitchen,Helen L. Taylor/John Bunyan,3.85,233,2000,
3846,The Master of Go,Helen McCarthy,3.85,233,2000,
3847,Conrad's Fate (Chrestomanci  #5),Helen Vendler,3.85,233,2000,
3848,Rocketman: Astronaut Pete Conrad's Incredible Ride to the Moon and Beyond,Helen Vendler,3.85,233,2000,
3849,Red River  Vol. 14 (Red River  #14),Helena Grice/Tim Woods,3.85,233,2000,
3850,Red River  Vol. 15 (Red River  #15),Hemant Mehta/Rob Bell,3.85,233,2000,
3851,Red River  Vol. 16 (Red River  #16),Henepola Gunaratana,3.85,233,2000,
3852,Red River  Vol. 17 (Red River  #17),Henning Mankell/Ebba Segerberg,3.85,233,2000,
3853,Tramps Like Us  Volume 8,Henning Mankell/Ebba Segerberg,3.85,233,2000,
3854,Tramps Like Us  Volume 9,Henning Mankell/Laurie Thompson,3.85,233,2000,
3855,Tramps Like Us  Volume 11,Henning Mankell/Laurie Thompson,3.85,233,2000,
3856,Tramps Like Us  Volume 12,Henning Mankell/Laurie Thompson,3.85,233,2000,
3857,きみはペット 11 [Kimi wa Petto 11],Henning Mankell/Laurie Thompson,3.85,233,2000,
3858,Suki's Kimono,Henning Mankell/Steven T. Murray,3.85,234,2000,
3859,The Interpreter,Henri Blocher,3.85,234,2000,
3860,The Thousandfold Thought (The Prince of Nothing  #3),Henri J.M. Nouwen,3.85,234,2000,
3861,Flight of the Nighthawks (The Darkwar Saga  #1),Henri J.M. Nouwen,3.85,234,2000,
3862,Magician: Apprentice (The Riftwar Saga  #1),Henri J.M. Nouwen,3.85,234,2000,
3863,Into a Dark Realm (The Darkwar Saga  #2),Henri J.M. Nouwen/Michael    Ford,3.85,234,2000,
3864,Manna from Heaven,Henri J.M. Nouwen/Sue Monk Kidd,3.85,234,2000,
3865,Lord of Light,Henry Chadwick,3.85,234,2000,
3866,Roger Zelazny's To Rule in Amber (The Dawn of Amber  #3),Henry Chadwick,3.85,234,2000,
3867,Terrier (Beka Cooper  #1),Henry Chadwick,3.85,234,2000,
3868,Alanna: The First Adventure (Song of the Lioness  #1),Henry Chadwick,3.85,234,2000,
3869,Young Warriors: Stories of Strength,Henry David Thoreau,3.85,234,2000,
3870,Emperor Mage (Immortals  #3),Henry David Thoreau,3.85,234,2000,
3871,The Realms of the Gods (Immortals  #4),Henry David Thoreau/Barry M. Andrews,3.85,234,2000,
3872,In the Hand of the Goddess (Song of the Lioness  #2),Henry David Thoreau/Carl Bode,3.85,234,2000,
3873,Wild Magic (Immortals  #1),Henry David Thoreau/Elizabeth Hall Witherell,3.85,234,2000,
3874,Lioness Rampant (Song of the Lioness  #4),Henry Fielding/Doreen Roberts,3.85,234,2000,
3875,The Botany of Desire: A Plant's-Eye View of the World,Henry James,3.85,235,2000,
3876,The Botany of Desire: A Plant's-Eye View of the World,Henry James/Alan Hollinghurst/Ezra Pound,3.85,235,2000,
3877,More Milly Molly Mandy,Henry James/Anthony Curtis,3.85,235,2000,
3878,Essence and Alchemy: A Natural History of Perfume,Henry James/Deborah Esch/Jonathan Warren,3.85,235,2000,
3879,The Lion  the Witch and the Wardrobe,Henry James/Gabriel Brownstein/Mary Cregan,3.85,236,2000,
3880,Promise of the Witch King (Forgotten Realms: The Sellswords  #2),Henry James/Jean Gooder,3.85,236,2000,
3881,Witches Abroad (Discworld  #12),Henry James/John Hollander/David Bromwich,3.85,236,2000,
3882,The Wizard's Apprentice (The Keepers  #2),Henry James/Leo Bersani,3.85,236,2000,
3883,Magician: Apprentice (The Riftwar Saga  #1),Henry James/Leon Edel/Mark Wilson,3.85,236,2000,
3884,Magician: Apprentice (The Riftwar Saga  #1),Henry James/Myra Jehlen,3.85,236,2000,
3885,Geek Love,Henry James/Patricia Crick,3.85,236,2000,
3886,Dear God  Help!!! Love  Earl,Henry James/Peter G. Beidler,3.85,236,2000,
3887,Prince of the Blood (Krondor's Sons  #1),Henry James/R.D. Gooder,3.85,236,2000,
3888,Shards of a Broken Crown (The Serpentwar Saga  #4),Henry James/R.W.B. Lewis,3.85,237,2000,
3889,Rage of a Demon King (The Serpentwar Saga  #3),Henry Jenkins,3.85,237,2000,
3890,A Crown of Swords (The Wheel of Time  #7),Henry Louis Gates Jr./Kwame Anthony Appiah,3.85,237,2000,
3891,Winter's Heart (The Wheel of Time  #9),Henry M. Sayre,3.85,237,2000,
3892,The Fires of Heaven (The Wheel of Time  #5),Henry Miller,3.85,237,2000,
3893,A Beautiful Mind,Henry Miller,3.85,237,2000,
3894,How To Have A Beautiful Mind,Henry Miller,3.85,237,2000,
3895,The State of Mind Called Beautiful,Henry Miller,3.85,237,2000,
3896,Il genio dei numeri,Henry Miller,3.85,237,2000,
3897,Wolfskin (Saga of the Light Isles  #1),Henry Miller,3.85,237,2000,
3898,Blade of Fortriu (The Bridei Chronicles  #2),Henry Miller/Jiří Níl,3.85,237,2000,
3899,The Dark Mirror (The Bridei Chronicles  #1),Henry Miller/Thomas H. Moore,3.85,238,2000,
3900,Child of the Prophecy (Sevenwaters  #3),Henry Mintzberg,3.85,238,2000,
3901,Son of the Shadows (Sevenwaters  #2),Herbert Asbury,3.86,238,2000,
3902,Wildwood Dancing (Wildwood  #1),Herbert Asbury/Jorge Luis Borges,3.86,238,2000,
3903,Foxmask (Saga of the Light Isles  #2),Herman Melville,3.86,238,2000,
3904,Foxmask (Saga of the Light Isles  #2),Herman Melville,3.86,238,2000,
3905,The Noonday Demon: An Atlas of Depression,Herman Melville,3.86,238,2000,
3906,The Noonday Demon: An Anatomy of Depression,Herman Melville,3.86,238,2000,
3907,My Secret: A PostSecret Book,Herman Melville,3.86,238,2000,
3908,The Secret Lives of Men and Women: A PostSecret Book,Herman Melville,3.86,238,2000,
3909,The Secret Life of Houdini: The Making of America's First Superhero,Herman Melville/Carl F. Hovde,3.86,238,2000,
3910,The Golden Key,Herman Melville/G. Thomas Tanselle,3.86,238,2000,
3911,The Case Of The Golden Key (Jigsaw Jones Mystery #19),Herman Melville/G. Thomas Tanselle,3.86,238,2000,
3912,Mandie and the Jumping Juniper (Mandie  #18),Herman Melville/Harold Beaver,3.86,238,2000,
3913,Wise Child,Herman Melville/Harrison Hayford,3.86,238,2000,
3914,The Boys of the Archangel Raphael: A Youth Confraternity in Florence  1411-1785,Herman Melville/Harrison Hayford/Hershel Parker,3.86,238,2000,
3915,King Solomon's Ring,Herman Melville/Harrison Hayford/Merton M. Sealts Jr.,3.86,238,2000,
3916,The Konrad Saga (Konrad  #1-3),Herman Melville/Hershel Parker/G. Thomas Tanselle/Harrison Hayford/Robert Sandberg/Alma MacDougall Reising,3.86,239,2000,
3917,Aerie (Dragon Jousters  #4),Herman Melville/Nathaniel Philbrick,3.86,239,2000,
3918,Sanctuary (Dragon Jousters  #3),Herman Melville/Robert Faggen,3.86,239,2000,
3919,Fortune's Fool (Five Hundred Kingdoms  #3),Herman Melville/Robert Penn Warren,3.86,239,2000,
3920,The Fairy Godmother (Five Hundred Kingdoms  #1),Herman Melville/Rockwell Kent/Elizabeth Hardwick,3.86,239,2000,
3921,The Wizard of London (Elemental Masters  #4),Herman Melville/Tony Tanner/John Dugdale,3.86,239,2000,
3922,By Slanderous Tongues (Doubled Edge  #3),Herman Melville/Warner Berthoff,3.86,239,2000,
3923,Arrows of the Queen (Heralds of Valdemar  #1),Herman Melville/William Hootkins,3.86,239,2000,
3924,Phoenix and Ashes (Elemental Masters  #3),Herman Melville/William Hootkins,3.86,239,2000,
3925,Crossroads and Other Tales of Valdemar (Tales of Valdemar #3),Herman Wouk,3.86,239,2000,
3926,Storm Warning (Valdemar: Mage Storms #1),Herman Wouk,3.86,239,2000,
3927,This Rough Magic (Heirs of Alexandria  #2),Herman Wouk,3.86,239,2000,
3928,Joust (Dragon Jousters  #1),Herman Wouk,3.86,239,2000,
3929,Winds of Fury (Valdemar: Mage Winds #3),Herman Wouk,3.86,239,2000,
3930,Winds of Fate (Valdemar: Mage Winds #1),Herman Wouk,3.86,239,2000,
3931,Alta (Dragon Jousters  #2),Herman Wouk,3.86,239,2000,
3932,The Serpent's Shadow (Elemental Masters  #1),Herman Wouk,3.86,239,2000,
3933,Storm Rising (Valdemar: Mage Storms  #2),Hermann Broch/Jean Starr Untermeyer,3.86,239,2000,
3934,Exile's Valor (Heralds of Valdemar  #7),Hermann Hesse,3.86,239,2000,
3935,Sword of Ice and Other Tales of Valdemar (Tales of Valdemar #1),Hermann Hesse,3.86,239,2000,
3936,The River's Gift,Hermann Hesse,3.86,240,2000,
3937,Jinx High (Diana Tregarde  #3),Hermann Hesse,3.86,240,2000,
3938,Owlknight (Owl Mage Trilogy  #3),Hermann Hesse/Hilda Rosner,3.86,240,2000,
3939,Bedlam's Edge (Bedlam's Bard  #8),Hermann Hesse/Joachim Neugroschel/Ralph Freedman,3.86,240,2000,
3940,Owlflight (Owl Mage Trilogy  #1),Hermann Hesse/Leila Vennewitz,3.86,240,2000,
3941,Children of the Night (Diana Tregarde  #2),Hermann Hesse/Michael E. Roloff,3.86,240,2000,
3942,Winter Moon (Walker Papers  #1.5),Hermann Hesse/Richard Winston/Clara Winston/Theodore Ziolkowski,3.86,240,2000,
3943,Arrow's Fall (Heralds of Valdemar  #3),Hermann Hesse/Stanley Appelbaum,3.86,240,2000,
3944,Difficult Conversations: How to Discuss What Matters Most,Hermann Hesse/Susan Bernofsky/Tom Robbins,3.86,240,2000,
3945,The Scarlet Gang of Asakusa,Hermione Lee,3.86,240,2000,
3946,Beauty and Sadness,Herodotus/Aubrey de Sélincourt/Andrew Robert Burn,3.86,240,2000,
3947,The Dancing Girl of Izu and Other Stories,Herodotus/Aubrey de Sélincourt/John M. Marincola,3.86,240,2000,
3948,Palm-of-the-Hand Stories,Herodotus/Aubrey de Sélincourt/John M. Marincola,3.86,240,2000,
3949,House of the Sleeping Beauties and Other Stories,Herodotus/Carolyn Dewald/Robin Waterfield,3.86,240,2000,
3950,First Snow on Fuji,Herodotus/Edward Henry Blakeney/George Rawlinson/Rosalind Thomas,3.86,240,2000,
3951,Romanee Conti: The World's Most Fabled Wine,Herodotus/Henry Francis Cary,3.86,240,2000,
3952,As I Crossed a Bridge of Dreams: Recollections of a Woman in Eleventh-Century Japan,Herodotus/Jennifer Tolbert Roberts/Walter Blanco,3.86,240,2000,
3953,The Time Traveler's Wife,Herodotus/Peter Grene,3.86,240,2000,
3954,The Part-Time Wife (The Secret Lives of Society Wives  #6),Hershel Parker,3.86,240,2000,
3955,Part-Time Wife (Hometown Heartbreakers  #4),Hervé Guibert/Linda Cloverdale,3.86,240,2000,
3956,The Little Friend,Hervie Haufler,3.86,240,2000,
3957,The Little Friend,Hesiod,3.86,240,2000,
3958,The Littles and Their Amazing New Friend,Hesiod/Apostolos N. Athanassakis,3.86,240,2000,
3959,Little House Friends (Little House Chapter Books: Laura  #9),Hesiod/Daryl Hine,3.86,240,2000,
3960,The Legend of the Poinsettia,Hesiod/Friedrich Solmsen/Reinholdo Merkelbach,3.86,240,2001,
3961,I Am Legend,Hesiod/Glenn W. Most,3.86,240,2001,
3962,Throne of Jade (Temeraire  #2),Hesiod/M.L. West,3.86,240,2001,
3963,Thrones  Dominations,Hesiod/R.M. Frazer/Mary Sue Roniger,3.86,240,2001,
3964,A Throne in Brussels: Britain  the Saxe-Coburgs and the Belgianisation of Europe,Hesiod/Richmond Lattimore,3.86,240,2001,
3965,Utena: Revolutionary Girl 01,Hiawyn Oram/C.S. Lewis/Tudor Humphries,3.86,240,2001,
3966,Malgudi Days,Hidenori Hara/Hitori Nakano,3.86,240,2001,
3967,The Magic Barrel,Hideyuki Kikuchi/Yoshitaka Amano,3.86,240,2001,
3968,O Xará,Hideyuki Kikuchi/Yoshitaka Amano,3.86,240,2001,
3969,Prétear  Vol. 4 (Prétear  #4),Hideyuki Kikuchi/Yoshitaka Amano,3.86,240,2001,
3970,Prétear  Vol. 3 (Prétear  #3),Hideyuki Kikuchi/Yoshitaka Amano,3.86,240,2001,
3971,Prétear  Vol. 2 (Prétear  #2),Hideyuki Kikuchi/Yoshitaka Amano,3.86,240,2001,
3972,Zinn & the Art of Road Bike Maintenance,Hilary H. Milton,3.86,240,2001,
3973,A Power Governments Cannot Suppress,Hilary H. Milton,3.86,240,2001,
3974,Wherever You Go  There You Are: Mindfulness Meditation in Everyday Life,Hildegarde Hoyt Swift/Lynd Ward,3.86,240,2001,
3975,Mindfulness for Beginners,Hinako Takanaga,3.86,240,2001,
3976,Grammar Snobs Are Great Big Meanies: A Guide to Language for Fun and Spite,Hinako Takanaga,3.86,240,2001,
3977,Death of a Snob (Hamish Macbeth  #6),Hinako Takanaga,3.86,240,2001,
3978,Beauty is the Beast  Vol. 4,Hirohiko Araki,3.86,240,2001,
3979,Beauty and the Beast,Hirohiko Araki,3.86,240,2001,
3980,Disney's Beauty and the Beast (A Little Golden Book),Hirohiko Araki,3.86,240,2001,
3981,Mao II,Hirohiko Araki,3.86,240,2001,
3982,White Noise: Text and Criticism,Hirohiko Araki,3.86,240,2001,
3983,The Art of Loving,Hirohiko Araki,3.86,240,2001,
3984,The Art of Loving,Hirohiko Araki,3.86,240,2001,
3985,Inattentional Blindness,Hirohiko Araki,3.86,240,2001,
3986,Touching the Rock: An Experience of Blindness,Hirohiko Araki,3.86,240,2001,
3987,Blindness and Insight: Essays in the Rhetoric of Contemporary Criticism,Hirohiko Araki,3.86,240,2001,
3988,Yiddish with Dick and Jane,Hirohiko Araki,3.86,240,2001,
3989,A Treasury of Dick and Jane and Friends (Dick and Jane),Hirohiko Araki/Hirohiko Araki,3.86,240,2001,
3990,The Complete Dick Tracy Volume 1: 1931-1933,Hirohiko Araki/Hirohiko Araki,3.86,240,2001,
3991,Do Androids Dream Of Electric Sheep?,Hirohiko Araki/Hirohiko Araki,3.86,240,2001,
3992,Four Novels of the 1960s: The Man in the High Castle / The Three Stigmata of Palmer Eldritch / Do Androids Dream of Electric Sheep? / Ubik,Hirohiko Araki/Hirohiko Araki,3.86,240,2001,
3993,The Philip K. Dick Reader,Hirohiko Araki/Hirohiko Araki,3.86,240,2001,
3994,The Shifting Realities of Philip K. Dick,Hirohiko Araki/Hirohiko Araki,3.86,240,2001,
3995,The Collected Stories of Philip K. Dick 3: Second Variety,Hirohiko Araki/Hirohiko Araki,3.86,240,2001,
3996,The Minority Report (Collected Stories of Philip K. Dick),Hiroki Endo,3.86,240,2001,
3997,A Man's Protection,Hiroki Endo,3.86,240,2001,
3998,Jonathan Strange y el señor Norrell,Hiromu Arakawa,3.86,240,2001,
3999,Hunger,Hiromu Arakawa,3.86,240,2001,
4000,The Diezmo,Hiromu Arakawa,3.86,240,2001,
4001,Colter: The True Story of the Best Dog I Ever Had,Hiromu Arakawa,3.86,240,2001,
4002,The Hermit's Story,Hiromu Arakawa,3.86,240,2001,
4003,The Great Gatsby,Hiromu Arakawa/Akira Watanabe,3.86,240,2001,
